station;date;time;Timestamp;prec;metp;pres
6069;03-08-2021;16;03-08-21 16:00;0;17.1;1004
6069;03-08-2021;17;03-08-21 17:00;0;16.8;1004.1
6069;03-08-2021;18;03-08-21 18:00;0;16.1;1004.3
6069;03-08-2021;19;03-08-21 19:00;0;14.9;1004.6
6069;03-08-2021;20;03-08-21 20:00;0;13.2;1004.8
6069;03-08-2021;21;03-08-21 21:00;0;11.6;1004.9
6069;03-08-2021;22;03-08-21 22:00;0;10.5;1005
6069;03-08-2021;23;03-08-21 23:00;0;9.5;1005.1
6069;04-08-2021;0;04-08-21 00:00;0;9.4;1005.4
6069;04-08-2021;1;04-08-21 01:00;0;9.2;1005.4
6069;04-08-2021;2;04-08-21 02:00;0;8.9;1005.4
6069;04-08-2021;3;04-08-21 03:00;0;8.6;1005.2
6069;04-08-2021;4;04-08-21 04:00;0;8.1;1005.3
6069;04-08-2021;5;04-08-21 05:00;0;8.5;1006
6069;04-08-2021;6;04-08-21 06:00;0;10.7;1006.8
6069;04-08-2021;7;04-08-21 07:00;0;13.4;1007.3
6069;04-08-2021;8;04-08-21 08:00;0;15;1007.7
6069;04-08-2021;9;04-08-21 09:00;0;15.8;1007.7
6069;04-08-2021;10;04-08-21 10:00;0;16;1007.5
6069;04-08-2021;11;04-08-21 11:00;0;16.7;1007.5
6069;04-08-2021;12;04-08-21 12:00;0;17;1007.4
6069;04-08-2021;13;04-08-21 13:00;0;16.7;1007.2
6069;04-08-2021;14;04-08-21 14:00;0;17.1;1007.1
6069;04-08-2021;15;04-08-21 15:00;0;17.7;1007
6069;04-08-2021;16;04-08-21 16:00;0;18.1;1006.8
6069;04-08-2021;17;04-08-21 17:00;0;18.4;1006.4
6069;04-08-2021;18;04-08-21 18:00;0;18.2;1006.3
6069;04-08-2021;19;04-08-21 19:00;0;17.5;1006.3
6069;04-08-2021;20;04-08-21 20:00;0;16.2;1006.5
6069;04-08-2021;21;04-08-21 21:00;0;14.9;1006.6
6069;04-08-2021;22;04-08-21 22:00;0;13.3;1006.4
6069;04-08-2021;23;04-08-21 23:00;0;11.8;1006.4
6069;05-08-2021;0;05-08-21 00:00;0;10.7;1006.2
6069;05-08-2021;1;05-08-21 01:00;0;9.7;1006
6069;05-08-2021;2;05-08-21 02:00;0;9;1005.8
6069;05-08-2021;3;05-08-21 03:00;0;8.4;1005.4
6069;05-08-2021;4;05-08-21 04:00;0;7.9;1005.2
6069;05-08-2021;5;05-08-21 05:00;0;8.1;1005.3
6069;05-08-2021;6;05-08-21 06:00;0;10.5;1005.6
6069;05-08-2021;7;05-08-21 07:00;0;13.8;1006
6069;05-08-2021;8;05-08-21 08:00;0;16.1;1006.2
6069;05-08-2021;9;05-08-21 09:00;0;18.2;1006
6069;05-08-2021;10;05-08-21 10:00;0;19.2;1005.8
6069;05-08-2021;11;05-08-21 11:00;0;19.3;1005.4
6069;05-08-2021;12;05-08-21 12:00;0;19.2;1005
6069;05-08-2021;13;05-08-21 13:00;0;18.1;1004.6
6069;05-08-2021;14;05-08-21 14:00;0;18.5;1004.3
6069;05-08-2021;15;05-08-21 15:00;0;19.5;1003.9
6069;05-08-2021;16;05-08-21 16:00;0;20.2;1003.4
6069;05-08-2021;17;05-08-21 17:00;0;19.8;1002.8
6069;05-08-2021;18;05-08-21 18:00;0;18.9;1002.5
6069;05-08-2021;19;05-08-21 19:00;0;17.3;1002.4
6069;05-08-2021;20;05-08-21 20:00;0;15.3;1002.2
6069;05-08-2021;21;05-08-21 21:00;0;14;1002.2
6069;05-08-2021;22;05-08-21 22:00;0;13.2;1001.8
6069;05-08-2021;23;05-08-21 23:00;0;13.2;1001.5
6069;06-08-2021;0;06-08-21 00:00;0;13.2;1001.2
6069;06-08-2021;1;06-08-21 01:00;0;12.8;1000.8
6069;06-08-2021;2;06-08-21 02:00;0;12.5;1000.4
6069;06-08-2021;3;06-08-21 03:00;0;12.1;999.9
6069;06-08-2021;4;06-08-21 04:00;0;12.4;999.7
6069;06-08-2021;5;06-08-21 05:00;0;12.9;999.9
6069;06-08-2021;6;06-08-21 06:00;0;14.3;999.8
6069;06-08-2021;7;06-08-21 07:00;0;16.3;999.7
6069;06-08-2021;8;06-08-21 08:00;0;17.8;999.4
6069;06-08-2021;9;06-08-21 09:00;0;19.3;999.1
6069;06-08-2021;10;06-08-21 10:00;0;19.9;998.7
6069;06-08-2021;11;06-08-21 11:00;0;21.2;998.4
6069;06-08-2021;12;06-08-21 12:00;0;21.7;998.2
6069;06-08-2021;13;06-08-21 13:00;0;22.1;997.7
6069;06-08-2021;14;06-08-21 14:00;0;21.5;997.4
6069;06-08-2021;15;06-08-21 15:00;0;21.7;996.9
6069;06-08-2021;16;06-08-21 16:00;0;21.5;996.7
6069;06-08-2021;17;06-08-21 17:00;0;21.8;996.2
6069;06-08-2021;18;06-08-21 18:00;0;21.2;996.2
6069;06-08-2021;19;06-08-21 19:00;0;19.9;996.1
6069;06-08-2021;20;06-08-21 20:00;0;19.2;996.5
6069;06-08-2021;21;06-08-21 21:00;0;17.5;996.9
6069;06-08-2021;22;06-08-21 22:00;0;16.2;996.8
6069;06-08-2021;23;06-08-21 23:00;0;16.5;996.5
6069;07-08-2021;0;07-08-21 00:00;0;15.2;996.6
6069;07-08-2021;1;07-08-21 01:00;0.5;13.7;996.3
6069;07-08-2021;2;07-08-21 02:00;0.6;13.2;996
6069;07-08-2021;3;07-08-21 03:00;0.3;13.6;995.8
6069;07-08-2021;4;07-08-21 04:00;0;13.8;995.7
6069;07-08-2021;5;07-08-21 05:00;0.2;13.9;995.4
6069;07-08-2021;6;07-08-21 06:00;0;14.1;995.3
6069;07-08-2021;7;07-08-21 07:00;0;14.8;995.2
6069;07-08-2021;8;07-08-21 08:00;0;15.8;995.1
6069;07-08-2021;9;07-08-21 09:00;0;17.3;995.2
6069;07-08-2021;10;07-08-21 10:00;0;18.2;994.6
6069;07-08-2021;11;07-08-21 11:00;0;18.1;994.3
6069;07-08-2021;12;07-08-21 12:00;2.7;17.8;994.3
6069;07-08-2021;13;07-08-21 13:00;0.9;16.2;994.4
6069;07-08-2021;14;07-08-21 14:00;1;15.2;994.2
6069;07-08-2021;15;07-08-21 15:00;0;15.7;994.4
6069;07-08-2021;16;07-08-21 16:00;3.4;15.4;994.3
6069;07-08-2021;17;07-08-21 17:00;0;15.2;994.1
6069;07-08-2021;18;07-08-21 18:00;18.7;14.5;994.4
6069;07-08-2021;19;07-08-21 19:00;0;15;994.5
6069;07-08-2021;20;07-08-21 20:00;0.2;14.3;994.2
6069;07-08-2021;21;07-08-21 21:00;0;13.2;994
6069;07-08-2021;22;07-08-21 22:00;0;12.8;994
6069;07-08-2021;23;07-08-21 23:00;0;12;993.6
6069;08-08-2021;0;08-08-21 00:00;0;12.1;993.2
6069;08-08-2021;1;08-08-21 01:00;0;11.8;993.1
6069;08-08-2021;2;08-08-21 02:00;0;11.9;993
6069;08-08-2021;3;08-08-21 03:00;0;12.1;992.8
6069;08-08-2021;4;08-08-21 04:00;0;12.7;992.7
6069;08-08-2021;5;08-08-21 05:00;0.1;13.5;992.9
6069;08-08-2021;6;08-08-21 06:00;0;13.7;992.8
6069;08-08-2021;7;08-08-21 07:00;0;14.7;993
6069;08-08-2021;8;08-08-21 08:00;0;15.2;993.3
6069;08-08-2021;9;08-08-21 09:00;0;16.2;993.6
6069;08-08-2021;10;08-08-21 10:00;0.2;17.5;993.6
6069;08-08-2021;11;08-08-21 11:00;0;18.1;993.6
6069;08-08-2021;12;08-08-21 12:00;2.2;15.9;994.2
6069;08-08-2021;13;08-08-21 13:00;0.8;17.4;994.8
6069;08-08-2021;14;08-08-21 14:00;0;18.5;995.3
6069;08-08-2021;15;08-08-21 15:00;4.9;17.4;995.9
6069;08-08-2021;16;08-08-21 16:00;0.4;17.3;996.5
6069;08-08-2021;17;08-08-21 17:00;2.3;16.1;997.2
6069;08-08-2021;18;08-08-21 18:00;0.1;15.7;997.8
6069;08-08-2021;19;08-08-21 19:00;0;15.7;998.2
6069;08-08-2021;20;08-08-21 20:00;0;15.3;998.9
6069;08-08-2021;21;08-08-21 21:00;0;14.8;999.4
6069;08-08-2021;22;08-08-21 22:00;0;14.3;999.7
6069;08-08-2021;23;08-08-21 23:00;0;13.9;999.8
6069;09-08-2021;0;09-08-21 00:00;0;13.4;1000
6069;09-08-2021;1;09-08-21 01:00;0;13.2;1000.4
6069;09-08-2021;2;09-08-21 02:00;0;12.8;1000.6
6069;09-08-2021;3;09-08-21 03:00;0;13.1;1000.6
6069;09-08-2021;4;09-08-21 04:00;0;13.2;1000.6
6069;09-08-2021;5;09-08-21 05:00;0;13.3;1000.6
6069;09-08-2021;6;09-08-21 06:00;0;14;1000.8
6069;09-08-2021;7;09-08-21 07:00;0;14.8;1001
6069;09-08-2021;8;09-08-21 08:00;0;15.7;1001.4
6069;09-08-2021;9;09-08-21 09:00;0;16.4;1001.6
6069;09-08-2021;10;09-08-21 10:00;1.2;16;1002.1
6069;09-08-2021;11;09-08-21 11:00;0.1;17.1;1002.5
6069;09-08-2021;12;09-08-21 12:00;1.9;17;1003
6069;09-08-2021;13;09-08-21 13:00;0;18.1;1003.2
6069;09-08-2021;14;09-08-21 14:00;0;19.7;1003.6
6069;09-08-2021;15;09-08-21 15:00;0;19.8;1003.9
6069;09-08-2021;16;09-08-21 16:00;0;19.4;1004.3
6069;09-08-2021;17;09-08-21 17:00;0;19;1004.5
6069;09-08-2021;18;09-08-21 18:00;0;18.4;1004.5
6069;09-08-2021;19;09-08-21 19:00;0;17;1004.6
6069;09-08-2021;20;09-08-21 20:00;0;15.7;1004.9
6069;09-08-2021;21;09-08-21 21:00;0;14.2;1005.2
6069;09-08-2021;22;09-08-21 22:00;0;13.4;1005.2
6069;09-08-2021;23;09-08-21 23:00;0;13.8;1005.1
6069;10-08-2021;0;10-08-21 00:00;0;13.8;1004.8
6069;10-08-2021;1;10-08-21 01:00;0;13.3;1004.6
6069;10-08-2021;2;10-08-21 02:00;0;13.1;1004.5
6069;10-08-2021;3;10-08-21 03:00;0;12.5;1004.3
6069;10-08-2021;4;10-08-21 04:00;0;12.6;1004.1
6069;10-08-2021;5;10-08-21 05:00;0;13;1004
6069;10-08-2021;6;10-08-21 06:00;0;13.4;1003.8
6069;10-08-2021;7;10-08-21 07:00;0;14.3;1003.7
6069;10-08-2021;8;10-08-21 08:00;2.3;14.4;1003.7
6069;10-08-2021;9;10-08-21 09:00;1.4;14.8;1004
6069;10-08-2021;10;10-08-21 10:00;0;15.9;1004.2
6069;10-08-2021;11;10-08-21 11:00;0;16.3;1004.1
6069;10-08-2021;12;10-08-21 12:00;0.4;16.1;1003.9
6069;10-08-2021;13;10-08-21 13:00;0;17.3;1003.9
6069;10-08-2021;14;10-08-21 14:00;0;17.7;1003.9
6069;10-08-2021;15;10-08-21 15:00;0;18.1;1003.9
6069;10-08-2021;16;10-08-21 16:00;0.2;17.3;1004
6069;10-08-2021;17;10-08-21 17:00;0.9;15.6;1004.2
6069;10-08-2021;18;10-08-21 18:00;0.1;15.5;1004.2
6069;10-08-2021;19;10-08-21 19:00;0;15.7;1004.4
6069;10-08-2021;20;10-08-21 20:00;0;14.8;1004.7
6069;10-08-2021;21;10-08-21 21:00;0;14.1;1005
6069;10-08-2021;22;10-08-21 22:00;0;13.3;1005.2
6069;10-08-2021;23;10-08-21 23:00;0;12.6;1005.4
6069;11-08-2021;0;11-08-21 00:00;0;12.3;1005.6
6069;11-08-2021;1;11-08-21 01:00;0;11.8;1005.7
6069;11-08-2021;2;11-08-21 02:00;0;11.6;1005.8
6069;11-08-2021;3;11-08-21 03:00;0;11.6;1005.9
6069;11-08-2021;4;11-08-21 04:00;0;11.3;1005.9
6069;11-08-2021;5;11-08-21 05:00;0;11.8;1006.1
6069;11-08-2021;6;11-08-21 06:00;0;13.2;1006.7
6069;11-08-2021;7;11-08-21 07:00;0;14.8;1007.2
6069;11-08-2021;8;11-08-21 08:00;0;16.6;1007.7
6069;11-08-2021;9;11-08-21 09:00;0;17.5;1008
6069;11-08-2021;10;11-08-21 10:00;0;18.1;1007.9
6069;11-08-2021;11;11-08-21 11:00;0;18.5;1008.1
6069;11-08-2021;12;11-08-21 12:00;0;18.9;1008.3
6069;11-08-2021;13;11-08-21 13:00;0;19.6;1008.4
6069;11-08-2021;14;11-08-21 14:00;0;20;1008.6
6069;11-08-2021;15;11-08-21 15:00;0;19.9;1008.8
6069;11-08-2021;16;11-08-21 16:00;0;19.8;1009
6069;11-08-2021;17;11-08-21 17:00;0;19.2;1009.2
6069;11-08-2021;18;11-08-21 18:00;0;18.4;1009.4
6069;11-08-2021;19;11-08-21 19:00;0;17;1009.5
6069;11-08-2021;20;11-08-21 20:00;0;15.4;1009.8
6069;11-08-2021;21;11-08-21 21:00;0;14.4;1010
6069;11-08-2021;22;11-08-21 22:00;0;13.8;1010.2
6069;11-08-2021;23;11-08-21 23:00;0;13.2;1010.3
6069;12-08-2021;0;12-08-21 00:00;0;12.9;1010.3
6069;12-08-2021;1;12-08-21 01:00;0;12.9;1010.3
6069;12-08-2021;2;12-08-21 02:00;0;13.2;1010.1
6069;12-08-2021;3;12-08-21 03:00;0;13;1010.1
6069;12-08-2021;4;12-08-21 04:00;0;12.9;1010
6069;12-08-2021;5;12-08-21 05:00;0;13.2;1010
6069;12-08-2021;6;12-08-21 06:00;0;14;1010.1
6069;12-08-2021;7;12-08-21 07:00;0;15.5;1010.3
6069;12-08-2021;8;12-08-21 08:00;0;17.6;1010.6
6069;12-08-2021;9;12-08-21 09:00;0;19.7;1010.7
6069;12-08-2021;10;12-08-21 10:00;0;20.9;1011
6069;12-08-2021;11;12-08-21 11:00;0;20.7;1010.8
6069;12-08-2021;12;12-08-21 12:00;0;21.7;1010.7
6069;12-08-2021;13;12-08-21 13:00;0;21.6;1010.6
6069;12-08-2021;14;12-08-21 14:00;0;21.8;1010.4
6069;12-08-2021;15;12-08-21 15:00;0;21.6;1010.2
6069;12-08-2021;16;12-08-21 16:00;0;22.2;1010
6069;12-08-2021;17;12-08-21 17:00;0;22.3;1009.9
6069;12-08-2021;18;12-08-21 18:00;0;21.1;1009.7
6069;12-08-2021;19;12-08-21 19:00;0;19.9;1009.6
6069;12-08-2021;20;12-08-21 20:00;0;18.2;1009.8
6069;12-08-2021;21;12-08-21 21:00;0;16.7;1009.7
6069;12-08-2021;22;12-08-21 22:00;0;16.1;1009.7
6069;12-08-2021;23;12-08-21 23:00;0;15.8;1009.6
6069;13-08-2021;0;13-08-21 00:00;0;15.2;1009.6
6069;13-08-2021;1;13-08-21 01:00;0;15.1;1009.5
6069;13-08-2021;2;13-08-21 02:00;0;14.7;1009.1
6069;13-08-2021;3;13-08-21 03:00;0;14.3;1008.8
6069;13-08-2021;4;13-08-21 04:00;0;13.9;1008.7
6069;13-08-2021;5;13-08-21 05:00;0;13.8;1008.5
6069;13-08-2021;6;13-08-21 06:00;0.1;14.8;1008.5
6069;13-08-2021;7;13-08-21 07:00;0;16.1;1008.9
6069;13-08-2021;8;13-08-21 08:00;0;18.2;1008.8
6069;13-08-2021;9;13-08-21 09:00;0;19.5;1008.8
6069;13-08-2021;10;13-08-21 10:00;0;19.9;1008.4
6069;13-08-2021;11;13-08-21 11:00;0;20.7;1007.8
6069;13-08-2021;12;13-08-21 12:00;0;20.9;1007.4
6069;13-08-2021;13;13-08-21 13:00;0;20.9;1007
6069;13-08-2021;14;13-08-21 14:00;0;21;1006.6
6069;13-08-2021;15;13-08-21 15:00;0.1;19.1;1006.6
6069;13-08-2021;16;13-08-21 16:00;0;20;1006.4
6069;13-08-2021;17;13-08-21 17:00;0;19;1006.5
6069;13-08-2021;18;13-08-21 18:00;0;18.2;1006.5
6069;13-08-2021;19;13-08-21 19:00;0;17;1006.7
6069;13-08-2021;20;13-08-21 20:00;0;15.8;1007
6069;13-08-2021;21;13-08-21 21:00;0;14.8;1007
6069;13-08-2021;22;13-08-21 22:00;0;14.3;1007
6069;13-08-2021;23;13-08-21 23:00;0;13.9;1007.2
6069;14-08-2021;0;14-08-21 00:00;0;13.4;1007.2
6069;14-08-2021;1;14-08-21 01:00;0;12.5;1007
6069;14-08-2021;2;14-08-21 02:00;0;12.6;1006.6
6069;14-08-2021;3;14-08-21 03:00;0;12.5;1006.1
6069;14-08-2021;4;14-08-21 04:00;0;13.1;1005.6
6069;14-08-2021;5;14-08-21 05:00;0;13.8;1005.3
6069;14-08-2021;6;14-08-21 06:00;0;14.4;1005.2
6069;14-08-2021;7;14-08-21 07:00;0;16;1005.1
6069;14-08-2021;8;14-08-21 08:00;0;17.7;1005.1
6069;14-08-2021;9;14-08-21 09:00;0;18.6;1004.8
6069;14-08-2021;10;14-08-21 10:00;0;18.9;1004.4
6069;14-08-2021;11;14-08-21 11:00;0;18.7;1004.2
6069;14-08-2021;12;14-08-21 12:00;1.8;14.6;1004.5
6069;14-08-2021;13;14-08-21 13:00;0.3;16.2;1004.1
6069;14-08-2021;14;14-08-21 14:00;0;17.5;1004
6069;14-08-2021;15;14-08-21 15:00;1.6;17;1003.8
6069;14-08-2021;16;14-08-21 16:00;0;17.4;1003.6
6069;14-08-2021;17;14-08-21 17:00;0;17.4;1003.4
6069;14-08-2021;18;14-08-21 18:00;0;16.8;1003.4
6069;14-08-2021;19;14-08-21 19:00;0;15.5;1003.2
6069;14-08-2021;20;14-08-21 20:00;0;14.6;1003
6069;14-08-2021;21;14-08-21 21:00;0;13.9;1003
6069;14-08-2021;22;14-08-21 22:00;0;13.7;1002.8
6069;14-08-2021;23;14-08-21 23:00;0;14;1002.4
6069;15-08-2021;0;15-08-21 00:00;0;13.6;1002
6069;15-08-2021;1;15-08-21 01:00;0;13.6;1001.6
6069;15-08-2021;2;15-08-21 02:00;0;13.5;1001
6069;15-08-2021;3;15-08-21 03:00;0.9;13.6;1000.9
6069;15-08-2021;4;15-08-21 04:00;0;13.1;1000.7
6069;15-08-2021;5;15-08-21 05:00;0;12.9;1000.6
6069;15-08-2021;6;15-08-21 06:00;0;13.4;1000.7
6069;15-08-2021;7;15-08-21 07:00;0;14.9;1000.9
6069;15-08-2021;8;15-08-21 08:00;0;16;1001.2
6069;15-08-2021;9;15-08-21 09:00;0;16.6;1001.3
6069;15-08-2021;10;15-08-21 10:00;0;17.3;1001.4
6069;15-08-2021;11;15-08-21 11:00;0;17.6;1001.4
6069;15-08-2021;12;15-08-21 12:00;0;17.2;1001.3
6069;15-08-2021;13;15-08-21 13:00;0;17.6;1001.1
6069;15-08-2021;14;15-08-21 14:00;0;17.7;1000.9
6069;15-08-2021;15;15-08-21 15:00;0;17.8;1000.4
6069;15-08-2021;16;15-08-21 16:00;0;17.6;999.8
6069;15-08-2021;17;15-08-21 17:00;0;16.9;999.2
6069;15-08-2021;18;15-08-21 18:00;0.2;15.8;998.6
6069;15-08-2021;19;15-08-21 19:00;0;14.3;998.4
6069;15-08-2021;20;15-08-21 20:00;1;13.1;997.6
6069;15-08-2021;21;15-08-21 21:00;0;12.9;996.6
6069;15-08-2021;22;15-08-21 22:00;0;13;996.4
6069;15-08-2021;23;15-08-21 23:00;1.5;12.9;996
6069;16-08-2021;0;16-08-21 00:00;0.4;12.5;995.6
6069;16-08-2021;1;16-08-21 01:00;0;12.3;995.1
6069;16-08-2021;2;16-08-21 02:00;0;12.3;994.7
6069;16-08-2021;3;16-08-21 03:00;0;11.9;994.2
6069;16-08-2021;4;16-08-21 04:00;0.1;11.4;993.6
6069;16-08-2021;5;16-08-21 05:00;0.1;11.3;993.3
6069;16-08-2021;6;16-08-21 06:00;0;11.4;993.1
6069;16-08-2021;7;16-08-21 07:00;0;12.1;993.4
6069;16-08-2021;8;16-08-21 08:00;0;13.5;993.4
6069;16-08-2021;9;16-08-21 09:00;0;14.3;993
6069;16-08-2021;10;16-08-21 10:00;0.5;14.8;992.6
6069;16-08-2021;11;16-08-21 11:00;2.7;14.2;992.2
6069;16-08-2021;12;16-08-21 12:00;1.2;14.4;991.9
6069;16-08-2021;13;16-08-21 13:00;0.7;13.9;991.7
6069;16-08-2021;14;16-08-21 14:00;1.9;13.6;991.5
6069;16-08-2021;15;16-08-21 15:00;4.2;13;991.5
6069;16-08-2021;16;16-08-21 16:00;0;13.5;991.5
6069;16-08-2021;17;16-08-21 17:00;1.7;12.4;991.5
6069;16-08-2021;18;16-08-21 18:00;0.1;12.8;991.9
6069;16-08-2021;19;16-08-21 19:00;0;12.2;992.5
6069;16-08-2021;20;16-08-21 20:00;0;12.3;993.4
6069;16-08-2021;21;16-08-21 21:00;0;11.9;994.1
6069;16-08-2021;22;16-08-21 22:00;1;11.9;994.5
6069;16-08-2021;23;16-08-21 23:00;0.1;11.8;994.8
6069;17-08-2021;0;17-08-21 00:00;0.2;12.2;994.7
6069;17-08-2021;1;17-08-21 01:00;0.1;12.8;994.5
6069;17-08-2021;2;17-08-21 02:00;0;13.1;994.4
6069;17-08-2021;3;17-08-21 03:00;0;13.3;994.6
6069;17-08-2021;4;17-08-21 04:00;0;13.3;994.5
6069;17-08-2021;5;17-08-21 05:00;0;13.7;994.5
6069;17-08-2021;6;17-08-21 06:00;0;14.2;994.9
6069;17-08-2021;7;17-08-21 07:00;0;15.6;995.3
6069;17-08-2021;8;17-08-21 08:00;0;16.2;995.3
6069;17-08-2021;9;17-08-21 09:00;0;16.9;995.6
6069;17-08-2021;10;17-08-21 10:00;0;17.1;995.8
6069;17-08-2021;11;17-08-21 11:00;0;17.6;995.8
6069;17-08-2021;12;17-08-21 12:00;0;18.6;995.8
6069;17-08-2021;13;17-08-21 13:00;0;19;996.1
6069;17-08-2021;14;17-08-21 14:00;0;19.4;996.2
6069;17-08-2021;15;17-08-21 15:00;0;19.7;996.3
6069;17-08-2021;16;17-08-21 16:00;0;19;996.4
6069;17-08-2021;17;17-08-21 17:00;0;17.3;996.6
6069;17-08-2021;18;17-08-21 18:00;0.1;16.1;996.7
6069;17-08-2021;19;17-08-21 19:00;0;15.3;996.4
6069;17-08-2021;20;17-08-21 20:00;0;14.9;996.4
6069;17-08-2021;21;17-08-21 21:00;0;14.8;996.4
6069;17-08-2021;22;17-08-21 22:00;0;14.7;996.1
6069;17-08-2021;23;17-08-21 23:00;0;14.6;996.3
6069;18-08-2021;0;18-08-21 00:00;0;14.5;996.4
6069;18-08-2021;1;18-08-21 01:00;0;14.5;996.2
6069;18-08-2021;2;18-08-21 02:00;0;14.4;995.9
6069;18-08-2021;3;18-08-21 03:00;0;14.3;995.5
6069;18-08-2021;4;18-08-21 04:00;0;14.1;995.2
6069;18-08-2021;5;18-08-21 05:00;0;14;995.1
6069;18-08-2021;6;18-08-21 06:00;0;14.8;995
6069;18-08-2021;7;18-08-21 07:00;0;14.6;994.8
6069;18-08-2021;8;18-08-21 08:00;0;14.2;994.5
6069;18-08-2021;9;18-08-21 09:00;0;14.8;994.5
6069;18-08-2021;10;18-08-21 10:00;0;15.5;994.5
6069;18-08-2021;11;18-08-21 11:00;0;15.8;994.3
6069;18-08-2021;12;18-08-21 12:00;0;14.6;994.3
6069;18-08-2021;13;18-08-21 13:00;0.8;14.4;994.1
6069;18-08-2021;14;18-08-21 14:00;0;14.1;994.2
6069;18-08-2021;15;18-08-21 15:00;0.2;14.1;994
6069;18-08-2021;16;18-08-21 16:00;0.4;14.3;993.7
6069;18-08-2021;17;18-08-21 17:00;0.5;14.2;993.2
6069;18-08-2021;18;18-08-21 18:00;0;14;993.1
6069;18-08-2021;19;18-08-21 19:00;0;14;993.1
6069;18-08-2021;20;18-08-21 20:00;0;13.7;993.1
6069;18-08-2021;21;18-08-21 21:00;0;13.6;993.1
6069;18-08-2021;22;18-08-21 22:00;0;13.6;993.2
6069;18-08-2021;23;18-08-21 23:00;0;13.5;993.3
6069;19-08-2021;0;19-08-21 00:00;0;13;993.5
6069;19-08-2021;1;19-08-21 01:00;0;12.7;993.8
6069;19-08-2021;2;19-08-21 02:00;0;12.5;993.9
6069;19-08-2021;3;19-08-21 03:00;0;12.4;994
6069;19-08-2021;4;19-08-21 04:00;0;12.5;994
6069;19-08-2021;5;19-08-21 05:00;0;12.7;994.3
6069;19-08-2021;6;19-08-21 06:00;0;13.3;995
6069;19-08-2021;7;19-08-21 07:00;0;14.3;995.6
6069;19-08-2021;8;19-08-21 08:00;0;15.3;995.9
6069;19-08-2021;9;19-08-21 09:00;0;15.9;996.3
6069;19-08-2021;10;19-08-21 10:00;0;16.2;996.7
6069;19-08-2021;11;19-08-21 11:00;0;16.3;997
6069;19-08-2021;12;19-08-21 12:00;0;16.3;997.5
6069;19-08-2021;13;19-08-21 13:00;0;17;997.8
6069;19-08-2021;14;19-08-21 14:00;0;16.5;998.1
6069;19-08-2021;15;19-08-21 15:00;0;16.3;998.5
6069;19-08-2021;16;19-08-21 16:00;0;15.8;998.8
6069;19-08-2021;17;19-08-21 17:00;0;15.5;999
6069;19-08-2021;18;19-08-21 18:00;0;14.9;998.9
6069;19-08-2021;19;19-08-21 19:00;0;14.4;999.2
6069;19-08-2021;20;19-08-21 20:00;0;13.6;999.6
6069;19-08-2021;21;19-08-21 21:00;0;12.8;999.9
6069;19-08-2021;22;19-08-21 22:00;0;12.4;1000.3
6069;19-08-2021;23;19-08-21 23:00;0;12;1000.7
6069;20-08-2021;0;20-08-21 00:00;0;11.7;1001
6069;20-08-2021;1;20-08-21 01:00;0;11.2;1001.1
6069;20-08-2021;2;20-08-21 02:00;0;10.8;1001.3
6069;20-08-2021;3;20-08-21 03:00;0;10.9;1001.5
6069;20-08-2021;4;20-08-21 04:00;0;10.5;1001.5
6069;20-08-2021;5;20-08-21 05:00;0;11.2;1001.8
6069;20-08-2021;6;20-08-21 06:00;0;12.5;1002.2
6069;20-08-2021;7;20-08-21 07:00;0;13.4;1002.7
6069;20-08-2021;8;20-08-21 08:00;0;14.7;1003.3
6069;20-08-2021;9;20-08-21 09:00;0;15.4;1003.6
6069;20-08-2021;10;20-08-21 10:00;0;16.1;1004.1
6069;20-08-2021;11;20-08-21 11:00;0;16.4;1004.3
6069;20-08-2021;12;20-08-21 12:00;0;15.8;1004.7
6069;20-08-2021;13;20-08-21 13:00;0;16.5;1004.9
6069;20-08-2021;14;20-08-21 14:00;0;17.4;1005.3
6069;20-08-2021;15;20-08-21 15:00;0;16.7;1005.5
6069;20-08-2021;16;20-08-21 16:00;0;16.5;1005.7
6069;20-08-2021;17;20-08-21 17:00;0;16.4;1006
6069;20-08-2021;18;20-08-21 18:00;0;15.6;1006.2
6069;20-08-2021;19;20-08-21 19:00;0;14;1006.6
6069;20-08-2021;20;20-08-21 20:00;0;12.9;1007
6069;20-08-2021;21;20-08-21 21:00;0;12;1007.4
6069;20-08-2021;22;20-08-21 22:00;0;11.8;1007.6
6069;20-08-2021;23;20-08-21 23:00;0;11.7;1007.7
6069;21-08-2021;0;21-08-21 00:00;0;11.3;1007.8
6069;21-08-2021;1;21-08-21 01:00;0;11;1007.9
6069;21-08-2021;2;21-08-21 02:00;0;10.6;1008
6069;21-08-2021;3;21-08-21 03:00;0;9.9;1008
6069;21-08-2021;4;21-08-21 04:00;0;9.3;1008.1
6069;21-08-2021;5;21-08-21 05:00;0;9.3;1008.4
6069;21-08-2021;6;21-08-21 06:00;0.2;10.4;1009.2
6069;21-08-2021;7;21-08-21 07:00;0;12.8;1010
6069;21-08-2021;8;21-08-21 08:00;0;14.6;1010.5
6069;21-08-2021;9;21-08-21 09:00;0;15.4;1010.8
6069;21-08-2021;10;21-08-21 10:00;0;15.8;1010.8
6069;21-08-2021;11;21-08-21 11:00;0;16;1010.9
6069;21-08-2021;12;21-08-21 12:00;0;15.9;1011
6069;21-08-2021;13;21-08-21 13:00;0;16.2;1011.2
6069;21-08-2021;14;21-08-21 14:00;0;16.6;1011.2
